province,specialism,DP1_norm,DP2_norm,DP3_norm,SP1_norm,SP2_norm,SP3_norm,AS1_norm,AS2_norm,AS3_norm,DP,SP,AS,CGI,incomplete_AS
Gelderland,Geriatrics & Elderly Care,0.06999535743528047,0.8173161249262996,0.3995339869692794,0.2705644084463546,0.5158898393912411,0.27056440844635465,0.46650519031141874,0.20501322364581812,0.8183749517342896,0.42894848977695316,0.3523395520946502,0.4966311218971755,0.42597305458959295,FALSE
Gelderland,Gynecology & Obstetrics,0.44965905548326873,0.2451948374778899,0.3995339869692794,0.2705644084463546,0.5158898393912411,0.27056440844635465,0.7200084756736395,0.5172870714989046,0.7027953755652012,0.3647959599768127,0.3523395520946502,0.6466969742459151,0.4546108287724593,FALSE
Gelderland,Internal Medicine,0.975789327892095,0.4903896749557798,0.3995339869692794,0.2705644084463546,0.5158898393912411,0.27056440844635465,0.7097529749203546,0.6077220623441068,0.7688408476618231,0.6219043299390513,0.3523395520946502,0.6954386283087614,0.5565608367808209,FALSE
Gelderland,Neurology & Neurosurgery,0.4511098055920745,0.5516883843252522,0.3995339869692794,0.2705644084463546,0.5158898393912411,0.27056440844635454,0.7864780958951363,0.4334747888696428,0.6862840075410458,0.467444058962202,0.3523395520946501,0.635412297435275,0.48506530283070903,FALSE
Gelderland,Oncology & Radiotherapy,0.04254405694916118,0.4903896749557798,0.3995339869692794,0.2705644084463546,0.5158898393912411,0.27056440844635465,NA,NA,NA,0.3108225729580734,0.3523395520946502,NA,0.33158106252636177,TRUE
Gelderland,Ophthalmology,0.5996357131811705,0.5721212874484096,0.3995339869692794,0.2705644084463546,0.5158898393912411,0.27056440844635465,0.5728349334762903,0.29158099920710706,0.6532612714927348,0.5237636625329531,0.3523395520946502,0.50589240139204406,0.4606652053398825,FALSE
Gelderland,Orthopedics,0.4060909197802951,0.5925541905715672,0.3995339869692794,0.2705644084463546,0.5158898393912411,0.27056440844635454,0.3156721548258071,0.3620962077507171,0.6697726395168904,0.4660596991070472,0.3523395520946501,0.4491803340311382,0.4225265284109452,FALSE
Gelderland,Pain Management & Anaesthesiology,0.11691092619840412,0.4699567718326222,0.3995339869692794,0.2705644084463546,0.5158898393912411,0.27056440844635465,0.6332975146452217,0.6089196272639205,0.7358181116135122,0.3288005616667686,0.3523395520946502,0.6593450845075514,0.4468283994229901,FALSE
Gelderland,Pediatrics,0.2778953931927692,0.08173161249262996,0.3995339869692794,0.2705644084463546,0.5158898393912411,0.27056440844635465,0.6200274348422496,0.7309680544086761,0.8018635837101342,0.25305366421822617,0.3523395520946502,0.7176196909870199,0.4410043024332988,FALSE
Gelderland,Plastic & Reconstructive Surgery,0.1280027714712728,0.4086580624631498,0.3995339869692794,0.2705644084463546,0.5158898393912411,0.27056440844635465,0.4530198786463226,0.453966146087512,0.6697726395168904,0.31206494030123394,0.3523395520946502,0.5255862214169084,0.39666357127093077,FALSE
