province,category,year,DP1_raw,DP2_raw,DP3_raw,DP1,DP2,DP3,DP,SP1_raw,SP2_raw,SP3_raw,SP1,SP2,SP3,SP,AS1_raw,AS2_raw,AS3_raw,AS1,AS2,AS3,AS,CGI,CGI_lo90,CGI_hi90,n_pillars_cgi,incomplete,hotspot_flag,wide_ribbon,expected_dbc,pop_total,share_65plus,supply_proxy,has_access_data
Drenthe,ENT,2035,0.255005186060032,0.041349446049814,0.008195041936696387,0.413577988697352,0.44588594180574226,0.07359130083079289,0.311018410444629,0.08791208790481343,0.23268131868140582,0.09017014280392445,2.2118208222557447,0.2766903190721824,2.2808957820582996,1.5898023077954087,0.7723106608779546,2.531588310740816,-0.7896882508207822,0.8177406997531285,0.9633761925704378,0.734695500660568,0.8386041309947115,0.9131416164115831,0.4942852828606267,1.4396287599962974,3,FALSE,FALSE,TRUE,128452.3198108554,503724.3430046,0.29351862096378734,FALSE,TRUE
Drenthe,Gastroenterology & Hepatology,2025,0.19154660456316,0,0,0.30941633573497035,0,0,0.10313877857832345,0.022727272727773765,0.27793181818201984,0.022727272727773765,0.21778671357944207,0.8011239317331666,0.21778671357944207,0.4122324529640169,0.8467336683417085,1.2086761095579923,-0.7896882508207822,0.8965415311853384,0.6814089105080856,0.734695500660568,0.770881980784664,0.4287510707756681,0.20336062876151073,0.6723820417154507,3,FALSE,FALSE,TRUE,97023.91006277288,506529,0.25216917491397334,FALSE,TRUE
Drenthe,Gastroenterology & Hepatology,2030,0.19321803513324148,0.02606971735844633,0.006130300251868883,0.3121598412922152,0.28111913429206964,0.05504996478397916,0.21610964678942135,0.044444444447370376,0.2504222222224106,0.04517759324622319,0.8821251954059498,0.48229967672696245,0.9045525614677702,0.7563258112002275,0.8467336683417085,1.2086761095579923,-0.7896882508207822,0.8965415311853384,0.6814089105080856,0.734695500660568,0.770881980784664,0.5811058129247709,0.3352546348748886,0.7576537397839372,3,FALSE,FALSE,TRUE,97618.695763068,505225.5898149,0.2748384943561006,FALSE,TRUE
Drenthe,Gastroenterology & Hepatology,2035,0.1941915780586095,0.04755186295728609,0.008195041936696528,0.31375782596102103,0.5127688330766035,0.07359130083079415,0.3000393199561396,0.08791208790481343,0.23268131868140582,0.09017014280392442,2.2118208222557447,0.2766903190721824,2.2808957820582987,1.5898023077954087,0.8467336683417085,1.2086761095579923,-0.7896882508207822,0.8965415311853384,0.6814089105080856,0.734695500660568,0.770881980784664,0.8869078695120707,0.4758652157356921,1.3625956014958318,3,FALSE,FALSE,TRUE,97819.02507459957,503724.3430046,0.29351862096378734,FALSE,TRUE
Drenthe,General & Trauma Surgery,2025,0.428488988674931,0,0,0.6983363179306988,0,0,0.23277877264356628,0.02272727272777376,0.27793181818201984,0.02272727272777376,0.21778671357944196,0.8011239317331666,0.21778671357944196,0.4122324529640169,0.511166253101737,2.2625850207559415,-1.381954438936369,0.5412348562253686,0.9060404703093176,0.5233336001378774,0.6568696422241879,0.433960289277257,0.29465545489943573,0.5891912163695726,3,FALSE,FALSE,TRUE,217042.09894452413,506529,0.25216917491397334,FALSE,TRUE
Drenthe,General & Trauma Surgery,2030,0.4322279721784387,0.02493625138633997,0.006130300251868838,0.7044735288947296,0.2688965632358927,0.05504996478397875,0.3428066856382004,0.04444444444737036,0.25042222222241056,0.04517759324622319,0.8821251954059494,0.4822996767269618,0.9045525614677702,0.756325811200227,0.511166253101737,2.2625850207559415,-1.381954438936369,0.5412348562253686,0.9060404703093176,0.5233336001378774,0.6568696422241879,0.585334046354205,0.42021123123522663,0.7443774549992646,3,FALSE,FALSE,TRUE,218372.6321783499,505225.5898149,0.2748384943561006,FALSE,TRUE
Drenthe,General & Trauma Surgery,2035,0.43440578381062045,0.045484390654795405,0.008195041936696375,0.7080482142106932,0.4904745359863166,0.0735913008307928,0.4240380170092675,0.08791208790481343,0.23268131868140582,0.09017014280392444,2.2118208222557447,0.2766903190721824,2.280895782058299,1.5898023077954087,0.511166253101737,2.2625850207559415,-1.381954438936369,0.5412348562253686,0.9060404703093176,0.5233336001378774,0.6568696422241879,0.8902366556762881,0.544125392541056,1.4047803844289162,3,FALSE,FALSE,TRUE,218820.7680474031,503724.3430046,0.29351862096378734,FALSE,TRUE
Drenthe,Geriatrics & Elderly Care,2025,0.046467245598940464,0,0,0.07128139032682682,0,0,0.023760463442275604,0.022727272727773765,0.27793181818201984,0.022727272727773765,0.21778671357944207,0.8011239317331666,0.21778671357944207,0.4122324529640169,0.7198364008179959,0.5550648361641621,-0.7896882508207822,0.7621797185131722,0.542097326474474,0.734695500660568,0.6796575152160713,0.3718834772074546,0.13514456496820101,0.5929493365551516,3,FALSE,FALSE,TRUE,23537.007445985713,506529,0.25216917491397334,TRUE,TRUE
Drenthe,Geriatrics & Elderly Care,2030,0.04687271754650475,0.04533863888425449,0.0061303002518688235,0.07194693669253395,0.48890284224707764,0.05504996478397862,0.2052999145745301,0.04444444444737037,0.25042222222241056,0.04517759324622319,0.8821251954059496,0.4822996767269618,0.9045525614677702,0.7563258112002272,0.7198364008179959,0.5550648361641621,-0.7896882508207822,0.7621797185131722,0.542097326474474,0.734695500660568,0.6796575152160713,0.5470944136636096,0.3180939979133607,0.7377305412359778,3,FALSE,FALSE,TRUE,23681.296368660078,505225.5898149,0.2748384943561006,TRUE,TRUE
Drenthe,Geriatrics & Elderly Care,2035,0.04710888909502871,0.082698892099628,0.008195041936696415,0.07233459141623988,0.8917718836114845,0.07359130083079314,0.3458992586195058,0.08791208790481342,0.23268131868140582,0.09017014280392442,2.2118208222557443,0.2766903190721824,2.2808957820582987,1.5898023077954084,0.7198364008179959,0.5550648361641621,-0.7896882508207822,0.7621797185131722,0.542097326474474,0.734695500660568,0.6796575152160713,0.8717863605436618,0.4947606721227608,1.389724405729843,3,FALSE,FALSE,TRUE,23729.894209069902,503724.3430046,0.29351862096378734,TRUE,TRUE
Drenthe,Gynecology & Obstetrics,2025,0.28173733634289894,0,0,0.45745645075909025,0,0,0.1524854835863634,0.02272727272777376,0.2779318181820198,0.022727272727773758,0.21778671357944196,0.801123931733166,0.21778671357944185,0.4122324529640166,0.7225332400279916,0.7467137500440265,-0.9871103135259778,0.7650351953237559,0.5829456331939907,0.6642415338196711,0.6707407874458059,0.41181957466539537,0.23516031935159976,0.5954101989009971,3,FALSE,FALSE,TRUE,142708.13124043227,506529,0.25216917491397334,FALSE,TRUE
Drenthe,Gynecology & Obstetrics,2030,0.28419576883649905,0.013601591665276346,0.006130300251868705,0.46149175041737905,0.14667085267412328,0.05504996478397755,0.2210708559584933,0.044444444447370376,0.25042222222241056,0.0451775932462232,0.8821251954059498,0.4822996767269618,0.9045525614677704,0.7563258112002273,0.7225332400279916,0.7467137500440265,-0.9871103135259778,0.7650351953237559,0.5829456331939907,0.6642415338196711,0.6707407874458059,0.5493791515348422,0.3299032748465642,0.7387557018943102,3,FALSE,FALSE,TRUE,143582.9749333192,505225.5898149,0.2748384943561006,FALSE,TRUE
